"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"09/12/2024 13:00:00 - 09/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"09/12/2024 14:00:00 - 09/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"09/12/2024 15:00:00 - 09/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"09/12/2024 16:00:00 - 09/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"09/12/2024 17:00:00 - 09/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"09/12/2024 18:00:00 - 09/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"09/12/2024 19:00:00 - 09/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"09/12/2024 20:00:00 - 09/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"09/12/2024 21:00:00 - 09/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"09/12/2024 22:00:00 - 09/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"09/12/2024 23:00:00 - 10/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 00:00:00 - 10/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 01:00:00 - 10/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 02:00:00 - 10/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 03:00:00 - 10/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 04:00:00 - 10/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 05:00:00 - 10/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 06:00:00 - 10/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 07:00:00 - 10/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 08:00:00 - 10/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 09:00:00 - 10/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 10:00:00 - 10/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 11:00:00 - 10/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 12:00:00 - 10/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 13:00:00 - 10/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 14:00:00 - 10/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 15:00:00 - 10/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 16:00:00 - 10/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 17:00:00 - 10/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 18:00:00 - 10/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 19:00:00 - 10/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 20:00:00 - 10/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 21:00:00 - 10/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 22:00:00 - 10/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"10/12/2024 23:00:00 - 11/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 00:00:00 - 11/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 01:00:00 - 11/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 02:00:00 - 11/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 03:00:00 - 11/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 04:00:00 - 11/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 05:00:00 - 11/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 06:00:00 - 11/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 07:00:00 - 11/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 08:00:00 - 11/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 09:00:00 - 11/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 10:00:00 - 11/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 11:00:00 - 11/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 12:00:00 - 11/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 13:00:00 - 11/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 14:00:00 - 11/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 15:00:00 - 11/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 16:00:00 - 11/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 17:00:00 - 11/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 18:00:00 - 11/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 19:00:00 - 11/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 20:00:00 - 11/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 21:00:00 - 11/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 22:00:00 - 11/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"11/12/2024 23:00:00 - 12/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 00:00:00 - 12/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 01:00:00 - 12/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 02:00:00 - 12/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 03:00:00 - 12/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 04:00:00 - 12/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 05:00:00 - 12/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 06:00:00 - 12/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 07:00:00 - 12/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 08:00:00 - 12/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 09:00:00 - 12/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 10:00:00 - 12/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 11:00:00 - 12/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 12:00:00 - 12/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 13:00:00 - 12/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 14:00:00 - 12/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 15:00:00 - 12/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 16:00:00 - 12/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 17:00:00 - 12/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 18:00:00 - 12/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 19:00:00 - 12/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 20:00:00 - 12/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 21:00:00 - 12/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 22:00:00 - 12/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"12/12/2024 23:00:00 - 13/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 00:00:00 - 13/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 01:00:00 - 13/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 02:00:00 - 13/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 03:00:00 - 13/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 04:00:00 - 13/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 05:00:00 - 13/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 06:00:00 - 13/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 07:00:00 - 13/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 08:00:00 - 13/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 09:00:00 - 13/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 10:00:00 - 13/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 11:00:00 - 13/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 12:00:00 - 13/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 13:00:00 - 13/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 14:00:00 - 13/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 15:00:00 - 13/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 16:00:00 - 13/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 17:00:00 - 13/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 18:00:00 - 13/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 19:00:00 - 13/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 20:00:00 - 13/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 21:00:00 - 13/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 22:00:00 - 13/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"13/12/2024 23:00:00 - 14/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 00:00:00 - 14/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 01:00:00 - 14/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 02:00:00 - 14/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 03:00:00 - 14/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 04:00:00 - 14/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 05:00:00 - 14/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 06:00:00 - 14/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 07:00:00 - 14/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 08:00:00 - 14/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 09:00:00 - 14/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 10:00:00 - 14/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 11:00:00 - 14/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 12:00:00 - 14/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 13:00:00 - 14/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 14:00:00 - 14/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 15:00:00 - 14/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 16:00:00 - 14/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 17:00:00 - 14/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 18:00:00 - 14/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 19:00:00 - 14/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 20:00:00 - 14/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 21:00:00 - 14/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 22:00:00 - 14/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"14/12/2024 23:00:00 - 15/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 00:00:00 - 15/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 01:00:00 - 15/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 02:00:00 - 15/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 03:00:00 - 15/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 04:00:00 - 15/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 05:00:00 - 15/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 06:00:00 - 15/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 07:00:00 - 15/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 08:00:00 - 15/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 09:00:00 - 15/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 10:00:00 - 15/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 11:00:00 - 15/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 12:00:00 - 15/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 13:00:00 - 15/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 14:00:00 - 15/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 15:00:00 - 15/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 16:00:00 - 15/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 17:00:00 - 15/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 18:00:00 - 15/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 19:00:00 - 15/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 20:00:00 - 15/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 21:00:00 - 15/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 22:00:00 - 15/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"15/12/2024 23:00:00 - 16/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 00:00:00 - 16/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 01:00:00 - 16/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 02:00:00 - 16/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 03:00:00 - 16/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 04:00:00 - 16/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 05:00:00 - 16/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 06:00:00 - 16/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 07:00:00 - 16/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 08:00:00 - 16/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 09:00:00 - 16/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 10:00:00 - 16/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 11:00:00 - 16/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 12:00:00 - 16/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 13:00:00 - 16/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 14:00:00 - 16/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 15:00:00 - 16/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 16:00:00 - 16/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 17:00:00 - 16/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 18:00:00 - 16/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 19:00:00 - 16/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 20:00:00 - 16/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 21:00:00 - 16/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 22:00:00 - 16/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"16/12/2024 23:00:00 - 17/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 00:00:00 - 17/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 01:00:00 - 17/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 02:00:00 - 17/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 03:00:00 - 17/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 04:00:00 - 17/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 05:00:00 - 17/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 06:00:00 - 17/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 07:00:00 - 17/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 08:00:00 - 17/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 09:00:00 - 17/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 10:00:00 - 17/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 11:00:00 - 17/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 12:00:00 - 17/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 13:00:00 - 17/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 14:00:00 - 17/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 15:00:00 - 17/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 16:00:00 - 17/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 17:00:00 - 17/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 18:00:00 - 17/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 19:00:00 - 17/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 20:00:00 - 17/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 21:00:00 - 17/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 22:00:00 - 17/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"17/12/2024 23:00:00 - 18/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 00:00:00 - 18/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 01:00:00 - 18/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 02:00:00 - 18/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 03:00:00 - 18/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 04:00:00 - 18/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 05:00:00 - 18/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 06:00:00 - 18/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 07:00:00 - 18/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 08:00:00 - 18/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 09:00:00 - 18/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 10:00:00 - 18/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 11:00:00 - 18/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 12:00:00 - 18/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 13:00:00 - 18/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 14:00:00 - 18/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 15:00:00 - 18/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 16:00:00 - 18/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 17:00:00 - 18/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 18:00:00 - 18/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 19:00:00 - 18/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 20:00:00 - 18/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 21:00:00 - 18/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 22:00:00 - 18/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"18/12/2024 23:00:00 - 19/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 00:00:00 - 19/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 01:00:00 - 19/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 02:00:00 - 19/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 03:00:00 - 19/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 04:00:00 - 19/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 05:00:00 - 19/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 06:00:00 - 19/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 07:00:00 - 19/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 08:00:00 - 19/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 09:00:00 - 19/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 10:00:00 - 19/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 11:00:00 - 19/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 12:00:00 - 19/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 13:00:00 - 19/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 14:00:00 - 19/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 15:00:00 - 19/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 16:00:00 - 19/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 17:00:00 - 19/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 18:00:00 - 19/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 19:00:00 - 19/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 20:00:00 - 19/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 21:00:00 - 19/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 22:00:00 - 19/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"19/12/2024 23:00:00 - 20/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 00:00:00 - 20/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 01:00:00 - 20/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 02:00:00 - 20/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 03:00:00 - 20/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 04:00:00 - 20/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 05:00:00 - 20/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 06:00:00 - 20/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 07:00:00 - 20/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 08:00:00 - 20/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 09:00:00 - 20/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 10:00:00 - 20/12/2024 11:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 11:00:00 - 20/12/2024 12:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 12:00:00 - 20/12/2024 13:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 13:00:00 - 20/12/2024 14:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 14:00:00 - 20/12/2024 15:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 15:00:00 - 20/12/2024 16:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 16:00:00 - 20/12/2024 17:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 17:00:00 - 20/12/2024 18:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 18:00:00 - 20/12/2024 19:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 19:00:00 - 20/12/2024 20:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 20:00:00 - 20/12/2024 21:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 21:00:00 - 20/12/2024 22:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 22:00:00 - 20/12/2024 23:00:00","CTA|EE","Fossil Peat","0.00"
"20/12/2024 23:00:00 - 21/12/2024 00:00:00","CTA|EE","Fossil Peat","0.00"
"21/12/2024 00:00:00 - 21/12/2024 01:00:00","CTA|EE","Fossil Peat","0.00"
"21/12/2024 01:00:00 - 21/12/2024 02:00:00","CTA|EE","Fossil Peat","0.00"
"21/12/2024 02:00:00 - 21/12/2024 03:00:00","CTA|EE","Fossil Peat","0.00"
"21/12/2024 03:00:00 - 21/12/2024 04:00:00","CTA|EE","Fossil Peat","0.00"
"21/12/2024 04:00:00 - 21/12/2024 05:00:00","CTA|EE","Fossil Peat","0.00"
"21/12/2024 05:00:00 - 21/12/2024 06:00:00","CTA|EE","Fossil Peat","0.00"
"21/12/2024 06:00:00 - 21/12/2024 07:00:00","CTA|EE","Fossil Peat","0.00"
"21/12/2024 07:00:00 - 21/12/2024 08:00:00","CTA|EE","Fossil Peat","0.00"
"21/12/2024 08:00:00 - 21/12/2024 09:00:00","CTA|EE","Fossil Peat","0.00"
"21/12/2024 09:00:00 - 21/12/2024 10:00:00","CTA|EE","Fossil Peat","0.00"
